"srch_destination","user_location_region","month","srch_count","is_booking","user_location_latitude","user_location_longitude","latitude","longitude"
"LITHUANIA","FL",7,7,0,27.881775,-81.54888,54.682204,24.005355
"LITHUANIA","NJ",6,0,1,40.495165,-74.40379,54.682204,24.005355
"LITHUANIA","IL",2,4,0,41.79871,-88.07561,54.682204,24.005355
"LITHUANIA","NY",4,5,0,41.77887,-73.9937,54.682204,24.005355
"LITHUANIA","NJ",5,1,0,40.495165,-74.40379,54.682204,24.005355
"LITHUANIA","PA",10,0,1,40.34667,-76.31094,54.682204,24.005355
"LITHUANIA","IL",7,0,1,41.79871,-88.07561,54.682204,24.005355
"LITHUANIA","WA",7,12,0,47.58599,-122.291,54.682204,24.005355
"LITHUANIA","FL",4,2,1,27.881775,-81.54888,54.682204,24.005355
"LITHUANIA","IL",10,0,1,41.79871,-88.07561,54.682204,24.005355
"LITHUANIA","CA",11,7,0,35.53463,-119.6392,54.682204,24.005355
"LITHUANIA","CA",9,1,1,35.53463,-119.6392,54.682204,24.005355
"LITHUANIA","NY",9,16,0,41.77887,-73.9937,54.682204,24.005355
"LITHUANIA","CA",4,0,1,35.53463,-119.6392,54.682204,24.005355
"LITHUANIA","NY",11,1,1,41.77887,-73.9937,54.682204,24.005355
"LITHUANIA","NJ",3,1,0,40.495165,-74.40379,54.682204,24.005355
"LITHUANIA","ON",11,0,1,43.780205,-79.403755,54.682204,24.005355
"LITHUANIA","TX",3,1,0,30.412685,-97.174425,54.682204,24.005355
"LITHUANIA","PA",10,1,0,40.34667,-76.31094,54.682204,24.005355
"LITHUANIA","PA",9,2,0,40.34667,-76.31094,54.682204,24.005355
"LITHUANIA","WA",10,2,0,47.58599,-122.291,54.682204,24.005355
"LITHUANIA","TX",9,1,1,30.412685,-97.174425,54.682204,24.005355
"LITHUANIA","TX",9,4,0,30.412685,-97.174425,54.682204,24.005355
"LITHUANIA","NJ",11,0,1,40.495165,-74.40379,54.682204,24.005355
"LITHUANIA","FL",3,1,1,27.881775,-81.54888,54.682204,24.005355
"LITHUANIA","CA",7,3,0,35.53463,-119.6392,54.682204,24.005355
"LITHUANIA","WA",12,0,1,47.58599,-122.291,54.682204,24.005355
"LITHUANIA","ON",6,2,0,43.780205,-79.403755,54.682204,24.005355
"LITHUANIA","BC",11,2,1,49.33274,-122.9533,54.682204,24.005355
"LITHUANIA","TX",2,1,0,30.412685,-97.174425,54.682204,24.005355
"LITHUANIA","NJ",6,2,0,40.495165,-74.40379,54.682204,24.005355
"LITHUANIA","NY",3,5,0,41.77887,-73.9937,54.682204,24.005355
"LITHUANIA","NY",12,2,1,41.77887,-73.9937,54.682204,24.005355
"LITHUANIA","CA",5,0,1,35.53463,-119.6392,54.682204,24.005355
"LITHUANIA","ON",7,5,0,43.780205,-79.403755,54.682204,24.005355
"LITHUANIA","FL",3,2,0,27.881775,-81.54888,54.682204,24.005355
"LITHUANIA","IL",4,2,0,41.79871,-88.07561,54.682204,24.005355
"LITHUANIA","NJ",9,1,0,40.495165,-74.40379,54.682204,24.005355
"LITHUANIA","ON",7,0,1,43.780205,-79.403755,54.682204,24.005355
"LITHUANIA","CA",3,10,0,35.53463,-119.6392,54.682204,24.005355
"LITHUANIA","FL",4,5,0,27.881775,-81.54888,54.682204,24.005355
"LITHUANIA","ON",12,0,1,43.780205,-79.403755,54.682204,24.005355
"LITHUANIA","WA",10,1,1,47.58599,-122.291,54.682204,24.005355
"LITHUANIA","NJ",9,0,1,40.495165,-74.40379,54.682204,24.005355
"LITHUANIA","FL",8,0,1,27.881775,-81.54888,54.682204,24.005355
"LITHUANIA","NJ",3,0,1,40.495165,-74.40379,54.682204,24.005355
"LUXEMBOURG","NJ",2,1,0,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","BC",7,1,0,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","ON",3,2,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","CA",5,10,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","NY",4,0,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","ON",8,2,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","ON",9,2,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","ON",2,16,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","WA",3,3,0,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","TX",8,0,1,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","NY",6,2,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","ON",2,2,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","ON",3,15,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","TX",4,1,1,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","ON",1,4,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","FL",11,3,0,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","NY",3,0,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","CA",4,4,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","NJ",4,2,1,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","NJ",10,9,0,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","NJ",10,0,1,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","CA",1,0,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","CA",11,1,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","CA",8,12,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","NJ",7,1,1,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","ON",9,0,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","ON",8,14,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","WA",6,1,1,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","TX",6,1,1,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","ON",11,4,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","BC",2,0,1,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","FL",6,0,1,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","CA",7,0,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","NJ",3,2,0,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","CA",9,13,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","TX",6,6,0,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","NY",5,5,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","FL",5,3,0,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","IL",7,0,1,41.79871,-88.07561,49.62593,6.129987
"LUXEMBOURG","NJ",2,0,1,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","NY",11,0,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","FL",8,2,0,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","CA",10,0,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","FL",11,1,1,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","CA",6,3,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","WA",2,1,1,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","PA",3,9,0,40.34667,-76.31094,49.62593,6.129987
"LUXEMBOURG","ON",4,2,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","ON",11,0,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","TX",4,11,0,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","NY",5,0,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","ON",6,3,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","TX",7,7,0,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","TX",8,4,0,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","NY",9,3,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","IL",8,1,0,41.79871,-88.07561,49.62593,6.129987
"LUXEMBOURG","CA",2,2,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","WA",5,9,0,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","TX",2,1,1,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","CA",3,10,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","ON",5,11,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","CA",2,0,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","ON",4,11,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","NY",10,0,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","WA",2,6,0,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","NY",8,2,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","NY",8,0,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","WA",3,0,1,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","TX",2,3,0,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","TX",5,1,1,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","NJ",3,0,1,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","NY",3,1,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","FL",6,2,0,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","BC",4,1,1,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","TX",5,25,0,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","IL",1,0,1,41.79871,-88.07561,49.62593,6.129987
"LUXEMBOURG","NY",6,7,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","TX",7,1,1,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","CA",10,1,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","NY",9,1,1,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","CA",6,19,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","TX",1,1,0,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","FL",5,1,1,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","CA",11,0,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","BC",2,1,0,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","BC",4,19,0,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","TX",1,0,1,30.412685,-97.174425,49.62593,6.129987
"LUXEMBOURG","WA",6,12,0,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","NJ",4,5,0,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","FL",8,0,1,27.881775,-81.54888,49.62593,6.129987
"LUXEMBOURG","CA",4,1,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","BC",7,0,1,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","PA",3,1,1,40.34667,-76.31094,49.62593,6.129987
"LUXEMBOURG","NY",10,2,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","CA",8,1,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","IL",1,1,0,41.79871,-88.07561,49.62593,6.129987
"LUXEMBOURG","ON",5,2,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","ON",10,2,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","NY",11,3,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","ON",1,1,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","NY",4,4,0,41.77887,-73.9937,49.62593,6.129987
"LUXEMBOURG","NJ",7,5,0,40.495165,-74.40379,49.62593,6.129987
"LUXEMBOURG","CA",9,2,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","IL",8,0,1,41.79871,-88.07561,49.62593,6.129987
"LUXEMBOURG","ON",10,0,1,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","CA",1,3,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","ON",6,25,0,43.780205,-79.403755,49.62593,6.129987
"LUXEMBOURG","CA",5,1,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","WA",5,1,1,47.58599,-122.291,49.62593,6.129987
"LUXEMBOURG","CA",3,1,1,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","BC",12,2,0,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","BC",12,0,1,49.33274,-122.9533,49.62593,6.129987
"LUXEMBOURG","CA",7,4,0,35.53463,-119.6392,49.62593,6.129987
"LUXEMBOURG","IL",7,1,0,41.79871,-88.07561,49.62593,6.129987
"MA","NY",6,4,0,41.77887,-73.9937,42.3351,-71.085275
"MA","NY",6,0,1,41.77887,-73.9937,42.3351,-71.085275
"MACAU","ON",4,1,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","NJ",10,11,0,40.495165,-74.40379,22.145105,113.5608
"MACAU","NY",7,8,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","NY",3,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","NY",8,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","ON",6,0,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","WA",3,1,1,47.58599,-122.291,22.145105,113.5608
"MACAU","NY",8,1,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","IL",1,12,0,41.79871,-88.07561,22.145105,113.5608
"MACAU","TX",7,2,0,30.412685,-97.174425,22.145105,113.5608
"MACAU","BC",8,9,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","NY",6,3,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","NJ",9,3,0,40.495165,-74.40379,22.145105,113.5608
"MACAU","WA",6,3,0,47.58599,-122.291,22.145105,113.5608
"MACAU","BC",7,7,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","IL",11,1,0,41.79871,-88.07561,22.145105,113.5608
"MACAU","NY",12,1,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","NY",6,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","CA",2,1,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","WA",11,0,1,47.58599,-122.291,22.145105,113.5608
"MACAU","IL",4,2,0,41.79871,-88.07561,22.145105,113.5608
"MACAU","WA",6,1,1,47.58599,-122.291,22.145105,113.5608
"MACAU","ON",9,2,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","CA",2,17,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","IL",1,0,1,41.79871,-88.07561,22.145105,113.5608
"MACAU","WA",11,4,0,47.58599,-122.291,22.145105,113.5608
"MACAU","NY",3,2,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","NJ",1,2,1,40.495165,-74.40379,22.145105,113.5608
"MACAU","BC",1,0,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","NY",2,5,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","NJ",7,0,1,40.495165,-74.40379,22.145105,113.5608
"MACAU","ON",8,2,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","WA",8,5,0,47.58599,-122.291,22.145105,113.5608
"MACAU","ON",9,12,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","WA",4,1,0,47.58599,-122.291,22.145105,113.5608
"MACAU","ON",1,2,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","WA",1,13,0,47.58599,-122.291,22.145105,113.5608
"MACAU","ON",5,6,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","CA",6,16,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","NJ",9,0,1,40.495165,-74.40379,22.145105,113.5608
"MACAU","BC",3,26,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","FL",1,0,1,27.881775,-81.54888,22.145105,113.5608
"MACAU","BC",12,22,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","BC",3,1,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","NJ",2,5,0,40.495165,-74.40379,22.145105,113.5608
"MACAU","PA",4,0,1,40.34667,-76.31094,22.145105,113.5608
"MACAU","ON",3,1,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","NY",9,32,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","ON",10,9,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","ON",7,1,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","WA",12,0,1,47.58599,-122.291,22.145105,113.5608
"MACAU","BC",2,2,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","BC",9,3,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","ON",12,0,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","ON",8,0,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","NY",12,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","TX",6,5,0,30.412685,-97.174425,22.145105,113.5608
"MACAU","ON",3,0,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","FL",11,34,0,27.881775,-81.54888,22.145105,113.5608
"MACAU","CA",11,28,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","NY",10,11,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","NY",11,5,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","IL",8,0,1,41.79871,-88.07561,22.145105,113.5608
"MACAU","BC",7,1,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","CA",5,22,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","CA",5,1,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","WA",7,9,0,47.58599,-122.291,22.145105,113.5608
"MACAU","NY",9,1,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","ON",12,8,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","BC",8,0,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","WA",3,5,0,47.58599,-122.291,22.145105,113.5608
"MACAU","FL",2,1,0,27.881775,-81.54888,22.145105,113.5608
"MACAU","CA",6,0,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","TX",9,3,0,30.412685,-97.174425,22.145105,113.5608
"MACAU","FL",9,3,0,27.881775,-81.54888,22.145105,113.5608
"MACAU","NY",4,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","NJ",12,5,0,40.495165,-74.40379,22.145105,113.5608
"MACAU","TX",2,1,1,30.412685,-97.174425,22.145105,113.5608
"MACAU","FL",2,0,1,27.881775,-81.54888,22.145105,113.5608
"MACAU","NY",5,8,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","CA",10,4,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","PA",1,1,1,40.34667,-76.31094,22.145105,113.5608
"MACAU","CA",12,12,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","NJ",2,0,1,40.495165,-74.40379,22.145105,113.5608
"MACAU","CA",10,40,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","TX",6,1,1,30.412685,-97.174425,22.145105,113.5608
"MACAU","TX",9,0,1,30.412685,-97.174425,22.145105,113.5608
"MACAU","BC",6,6,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","IL",11,0,1,41.79871,-88.07561,22.145105,113.5608
"MACAU","ON",7,0,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","BC",11,1,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","WA",2,0,1,47.58599,-122.291,22.145105,113.5608
"MACAU","CA",12,0,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","TX",4,1,0,30.412685,-97.174425,22.145105,113.5608
"MACAU","WA",4,0,1,47.58599,-122.291,22.145105,113.5608
"MACAU","WA",10,0,1,47.58599,-122.291,22.145105,113.5608
"MACAU","BC",6,0,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","NJ",12,0,1,40.495165,-74.40379,22.145105,113.5608
"MACAU","WA",12,6,0,47.58599,-122.291,22.145105,113.5608
"MACAU","FL",9,0,1,27.881775,-81.54888,22.145105,113.5608
"MACAU","TX",7,0,1,30.412685,-97.174425,22.145105,113.5608
"MACAU","BC",4,0,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","CA",9,41,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","BC",2,0,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","PA",1,5,0,40.34667,-76.31094,22.145105,113.5608
"MACAU","NY",10,1,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","ON",2,0,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","NJ",6,1,1,40.495165,-74.40379,22.145105,113.5608
"MACAU","WA",5,1,0,47.58599,-122.291,22.145105,113.5608
"MACAU","WA",1,1,1,47.58599,-122.291,22.145105,113.5608
"MACAU","CA",7,57,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","ON",2,10,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","ON",6,1,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","TX",4,0,1,30.412685,-97.174425,22.145105,113.5608
"MACAU","ON",11,12,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","TX",2,9,0,30.412685,-97.174425,22.145105,113.5608
"MACAU","CA",4,10,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","WA",8,0,1,47.58599,-122.291,22.145105,113.5608
"MACAU","CA",7,2,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","BC",5,2,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","ON",10,1,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","NY",11,1,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","ON",1,1,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","ON",5,1,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","NY",2,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","WA",7,1,1,47.58599,-122.291,22.145105,113.5608
"MACAU","BC",1,10,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","NJ",7,4,0,40.495165,-74.40379,22.145105,113.5608
"MACAU","CA",1,1,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","NY",7,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","BC",12,1,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","NJ",1,6,0,40.495165,-74.40379,22.145105,113.5608
"MACAU","BC",9,19,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","CA",1,20,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","FL",1,5,0,27.881775,-81.54888,22.145105,113.5608
"MACAU","CA",8,0,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","NY",4,2,0,41.77887,-73.9937,22.145105,113.5608
"MACAU","BC",11,4,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","IL",4,0,1,41.79871,-88.07561,22.145105,113.5608
"MACAU","PA",4,5,0,40.34667,-76.31094,22.145105,113.5608
"MACAU","CA",3,3,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","WA",2,5,0,47.58599,-122.291,22.145105,113.5608
"MACAU","CA",4,0,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","CA",9,3,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","BC",5,0,1,49.33274,-122.9533,22.145105,113.5608
"MACAU","BC",4,1,0,49.33274,-122.9533,22.145105,113.5608
"MACAU","ON",4,9,0,43.780205,-79.403755,22.145105,113.5608
"MACAU","NJ",10,1,1,40.495165,-74.40379,22.145105,113.5608
"MACAU","WA",5,0,1,47.58599,-122.291,22.145105,113.5608
"MACAU","IL",8,5,0,41.79871,-88.07561,22.145105,113.5608
"MACAU","NY",5,0,1,41.77887,-73.9937,22.145105,113.5608
"MACAU","CA",3,28,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","CA",11,5,1,35.53463,-119.6392,22.145105,113.5608
"MACAU","ON",11,0,1,43.780205,-79.403755,22.145105,113.5608
"MACAU","FL",11,0,1,27.881775,-81.54888,22.145105,113.5608
"MACAU","CA",8,14,0,35.53463,-119.6392,22.145105,113.5608
"MACAU","WA",10,1,0,47.58599,-122.291,22.145105,113.5608
"MACAU","NJ",6,8,0,40.495165,-74.40379,22.145105,113.5608
"MADAGASCAR","TX",5,0,1,30.412685,-97.174425,-15.964195,48.40458
"MADAGASCAR","NJ",2,0,1,40.495165,-74.40379,-15.964195,48.40458
"MADAGASCAR","CA",8,10,0,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","NY",11,1,0,41.77887,-73.9937,-15.964195,48.40458
"MADAGASCAR","TX",11,0,1,30.412685,-97.174425,-15.964195,48.40458
"MADAGASCAR","NJ",2,2,0,40.495165,-74.40379,-15.964195,48.40458
"MADAGASCAR","CA",8,1,1,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","CA",2,1,0,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","CA",9,0,1,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","CA",2,0,1,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","NY",7,2,0,41.77887,-73.9937,-15.964195,48.40458
"MADAGASCAR","WA",12,1,0,47.58599,-122.291,-15.964195,48.40458
"MADAGASCAR","CA",6,2,0,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","CA",3,0,1,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","CA",9,1,0,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","CA",7,2,0,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","WA",12,0,1,47.58599,-122.291,-15.964195,48.40458
"MADAGASCAR","TX",5,3,0,30.412685,-97.174425,-15.964195,48.40458
"MADAGASCAR","TX",11,1,0,30.412685,-97.174425,-15.964195,48.40458
"MADAGASCAR","CA",3,4,0,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","CA",6,0,1,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","WA",9,4,0,47.58599,-122.291,-15.964195,48.40458
"MADAGASCAR","WA",9,0,1,47.58599,-122.291,-15.964195,48.40458
"MADAGASCAR","NY",7,0,1,41.77887,-73.9937,-15.964195,48.40458
"MADAGASCAR","CA",7,0,1,35.53463,-119.6392,-15.964195,48.40458
"MADAGASCAR","NY",11,0,1,41.77887,-73.9937,-15.964195,48.40458
"MALAWI","CA",6,1,1,35.53463,-119.6392,-14.30099,35.11935
"MALAWI","CA",5,4,0,35.53463,-119.6392,-14.30099,35.11935
"MALAWI","CA",4,2,0,35.53463,-119.6392,-14.30099,35.11935
"MALAWI","CA",10,1,1,35.53463,-119.6392,-14.30099,35.11935
"MALAWI","CA",10,2,0,35.53463,-119.6392,-14.30099,35.11935
"MALAWI","TX",11,4,0,30.412685,-97.174425,-14.30099,35.11935
"MALAWI","TX",11,0,1,30.412685,-97.174425,-14.30099,35.11935
"MALAWI","CA",5,0,1,35.53463,-119.6392,-14.30099,35.11935
"MALAWI","ON",3,8,0,43.780205,-79.403755,-14.30099,35.11935
"MALAWI","ON",3,1,1,43.780205,-79.403755,-14.30099,35.11935
"MALAWI","CA",6,5,0,35.53463,-119.6392,-14.30099,35.11935
"MALAWI","CA",4,1,1,35.53463,-119.6392,-14.30099,35.11935
"MALAYSIA","BC",2,18,0,49.33274,-122.9533,3.170635,101.705
"MALAYSIA","TX",4,24,0,30.412685,-97.174425,3.170635,101.705
"MALAYSIA","FL",2,30,0,27.881775,-81.54888,3.170635,101.705
"MALAYSIA","BC",7,6,0,49.33274,-122.9533,3.170635,101.705
"MALAYSIA","NJ",8,1,1,40.495165,-74.40379,3.170635,101.705
